url_length,dot_count,hyphen_count,subdomain_count,has_ip,domain_length,special_char_count,digit_count,digit_ratio,has_https,parameter_count,slash_count,shannon_entropy,relative_entropy,nan_entropy,status
45,1,1,0,0,17,7,0,0.0,0,0,2,4.007542262563647,0.16238273887866478,1.6644977792004614,0
36,2,0,1,0,15,8,0,0.0,1,0,3,4.10424366875897,0.21768442612839095,1.2987949406953985,1
41,3,1,2,0,22,10,1,0.024390243902439025,1,0,3,4.336227541668639,0.1873344143883734,1.6854752972273344,1
18,1,0,0,0,10,5,0,0.0,0,0,1,3.419381945646371,0.16558055507478459,1.3709505944546687,0
49,2,2,1,0,41,8,2,0.04081632653061224,0,0,1,4.19667018176084,0.2627614368764568,1.9056390622295665,1
35,2,0,1,0,28,5,1,0.02857142857142857,0,0,0,4.057575159678482,0.1903523537651029,1.5219280948873621,1
81,2,0,1,0,27,8,20,0.24691358024691357,0,0,3,4.7229625101595865,0.321431609198866,1.2987949406953985,1
120,4,1,0,0,17,19,0,0.0,0,2,7,4.451269897163166,0.4556206984453541,2.078491674029184,1
114,4,1,1,0,16,17,6,0.05263157894736842,0,2,2,4.845000791663592,0.4029267217799956,2.0874628412503395,1
31,2,0,1,0,24,5,1,0.03225806451612903,0,0,0,4.1313003425053605,0.11662717093822444,1.5219280948873621,0
42,1,0,0,0,13,8,10,0.23809523809523808,1,0,4,4.121267946939375,0.27104947583938444,1.061278124459133,0
85,4,0,2,0,18,9,31,0.36470588235294116,0,0,2,4.874738324680356,0.21272451656998428,1.3921472236645345,1
140,1,6,0,0,13,20,1,0.007142857142857143,0,0,9,4.258537875886978,0.5488170461706273,1.6437519544205021,1
33,2,0,1,0,15,7,0,0.0,1,0,2,4.12728313431329,0.1946449605740728,1.3787834934861753,0
30,2,1,1,0,13,7,0,0.0,1,0,1,3.989898095464287,0.09756474578605212,1.8423709931771084,0
201,2,0,1,0,18,8,24,0.11940298507462686,0,0,2,5.670466309009755,0.2602710285531341,1.75,1
54,2,0,1,0,11,7,8,0.14814814814814814,1,0,2,4.601838196487721,0.20551672556988368,1.3787834934861753,1
44,3,0,2,0,17,10,0,0.0,0,0,4,4.174674231978641,0.21764319080011796,1.295461844238322,1
29,2,0,1,0,20,6,0,0.0,1,0,1,3.8833374604210067,0.1166625395789936,1.4591479170272446,0
49,2,1,1,0,14,9,0,0.0,0,0,3,4.091665140378663,0.36776647825863346,1.6577427265048887,1
149,4,1,1,0,17,24,11,0.0738255033557047,0,4,6,5.491388718894613,0.3159662031629953,2.886842188131012,1
136,5,1,1,0,32,22,13,0.09558823529411764,1,6,4,5.029487382372102,0.4623657139575694,2.7944684148604475,1
32,4,0,2,1,13,8,10,0.3125,0,0,1,3.9917292966721747,0.17819570477013746,1.4056390622295665,1
111,2,5,1,0,17,18,4,0.036036036036036036,0,0,8,4.379146203923059,0.4282087181345474,1.5683182557028439,0
46,1,0,0,0,14,7,0,0.0,0,0,3,3.953152587415111,0.2947749260284746,1.1488348542809166,0
92,2,1,1,0,36,12,8,0.08695652173913043,0,0,3,4.670118891574811,0.3742752277836445,2.054585169337799,1
125,4,1,3,0,50,19,17,0.136,0,4,3,4.649701762159047,0.3502982378409543,2.7550576199383077,1
26,3,0,2,0,17,7,0,0.0,1,0,1,3.8441065448145375,0.15589345518546194,1.4488156357251847,0
89,4,0,2,0,15,16,5,0.056179775280898875,0,4,5,4.894328168222534,0.35359934522105363,1.9746017527145812,1
43,2,3,1,0,35,9,0,0.0,0,0,1,4.061822092770537,0.26010600211682483,1.8910611120726528,1
107,2,9,1,0,16,16,0,0.0,0,0,2,4.305190734356816,0.279771766364339,1.5919171866886992,0
50,1,3,0,0,18,9,0,0.0,0,0,2,4.126886761135438,0.2654306616433221,1.7527152789797045,0
47,2,3,1,0,15,10,2,0.0425531914893617,0,0,2,4.245870234564299,0.21356138407299874,1.8464393446710154,0
108,3,1,1,0,23,20,13,0.12037037037037036,1,3,8,4.956083281612221,0.3293189372500254,2.3232196723355076,1
28,3,0,2,0,21,6,3,0.10714285714285714,0,0,0,4.137537511266053,0.11039000217753382,1.4591479170272448,1
57,2,1,1,0,21,9,10,0.17543859649122806,0,0,2,4.569046154211971,0.23830876784562988,2.058813890331201,1
67,3,1,1,0,26,9,0,0.0,0,0,2,4.233104116570089,0.2904578394869227,1.7527152789797045,0
22,2,0,1,0,13,6,0,0.0,1,0,1,3.7544418457133446,0.15244874989517307,1.4591479170272446,0
51,3,1,1,0,11,10,2,0.0392156862745098,0,0,3,4.319607332957949,0.26535516776320894,1.6854752972273344,0
28,2,0,1,0,20,6,0,0.0,0,0,1,3.9677201004744993,0.11974274077584005,1.4591479170272446,0
57,4,0,1,0,12,12,0,0.0,0,0,5,3.8434147437040793,0.24404809754625847,1.280672129520887,1
18,2,0,1,0,11,5,0,0.0,0,0,0,3.5032583347756456,0.08170416594551028,1.5219280948873621,1
55,1,0,0,0,14,6,21,0.38181818181818183,0,0,2,4.649744605205977,0.2571459904025407,1.2516291673878228,1
143,3,2,1,0,24,23,12,0.08391608391608392,0,0,6,4.887013115282544,0.36091439816104354,2.3053206513329316,0
22,1,0,0,0,14,5,0,0.0,0,0,1,3.970573095811684,0.11688974543865419,1.3709505944546687,1
74,3,4,1,0,23,11,6,0.08108108108108109,0,0,1,4.6917119483495675,0.2624843620373104,1.8676338909712122,0
43,1,1,0,0,10,7,0,0.0,1,0,2,4.348019918036975,0.2369425826841812,1.6644977792004614,0
45,3,2,1,0,16,9,0,0.0,0,0,1,4.1744261515486905,0.21789127123006963,1.8910611120726528,0
39,2,0,1,0,30,6,0,0.0,1,0,1,4.04106055186274,0.20686696158084528,1.4591479170272446,0
95,3,0,1,0,12,16,7,0.07368421052631578,0,0,10,4.383301825870758,0.3171378922703335,1.014097655573916,0
18,2,0,1,0,11,5,0,0.0,0,0,0,3.7254805569978675,0.08187436505973623,1.5219280948873621,0
77,1,0,0,0,23,7,20,0.2597402597402597,0,0,3,4.631883015379679,0.3223132950071953,1.1488348542809166,1
28,2,0,1,0,21,5,1,0.03571428571428571,0,0,0,3.8962915290459277,0.19117131220441147,1.5219280948873621,1
126,3,3,0,0,10,18,5,0.03968253968253968,0,0,8,4.7156857230004245,0.4135972939445436,1.7960885595978366,1
118,4,0,3,0,42,18,20,0.1694915254237288,1,4,3,4.7297400886186765,0.31465403073977494,2.5941178916311856,1
33,1,0,0,0,15,6,0,0.0,0,0,2,3.475471770545807,0.22496794759528552,1.2516291673878228,1
89,3,1,1,0,21,14,1,0.011235955056179775,0,0,7,4.416760825930196,0.33812667623327275,1.4299111709758698,1
122,5,0,4,0,46,19,19,0.1557377049180328,1,4,3,4.799750765726155,0.24464335363229867,2.56507654233637,1
24,3,0,2,0,16,7,0,0.0,0,0,1,3.8239348962840567,0.17606510371594408,1.4488156357251847,0
56,4,0,1,0,18,12,6,0.10714285714285714,0,0,5,4.351537289283848,0.2923189004908783,1.280672129520887,0
66,1,0,0,0,23,9,0,0.0,0,0,5,4.0229380156120715,0.2989900792752904,0.9864267287308424,1
50,2,0,1,0,21,8,3,0.06,0,0,3,4.174177320667443,0.28525429796985335,1.2987949406953985,1
29,2,0,1,0,22,5,2,0.06896551724137931,0,0,0,3.978333581185264,0.19159142025704842,1.5219280948873621,1
38,1,0,0,0,13,9,0,0.0,0,2,3,4.106241250673739,0.21568684421362283,1.8799649487271108,1
78,1,7,0,0,17,15,7,0.08974358974358974,0,0,4,4.327078699661319,0.4278088025021506,1.5628066316931741,0
29,3,0,2,0,20,7,0,0.0,1,0,1,3.676440908696869,0.23044968691165008,1.4488156357251847,0
32,2,0,1,0,15,7,0,0.0,0,0,2,3.8042292966721747,0.19577070332782515,1.3787834934861753,0
80,2,0,0,0,15,9,21,0.2625,0,0,4,4.713574463632383,0.1933161319761366,1.224394445405986,1
72,1,1,0,0,21,12,0,0.0,0,0,7,4.004597447549596,0.3877199752291643,1.207518749639422,1
38,2,1,1,0,18,7,0,0.0,1,0,1,4.11583409216322,0.1320934212803651,1.8423709931771084,0
55,3,1,2,0,35,11,0,0.0,0,2,2,4.330915395146161,0.2540471055749937,2.2998963911678914,1
55,2,1,1,0,30,9,0,0.0,1,0,3,4.044527214700469,0.2774008801868924,1.6577427265048887,1
42,3,0,1,0,15,8,0,0.0,0,0,2,4.052682601195656,0.19524491224793009,1.4056390622295665,1
20,2,0,1,0,11,6,0,0.0,1,0,1,3.4464393446710146,0.13852315605014087,1.4591479170272446,0
51,4,2,3,0,37,10,6,0.11764705882352941,1,0,1,4.395574058074168,0.1893884426469889,1.8464393446710154,1
29,2,1,1,0,21,7,0,0.0,0,0,1,3.995237891380887,0.17468711006142565,1.8423709931771084,0
18,2,0,1,0,11,5,0,0.0,0,0,0,3.4613201402110083,0.12364236051014749,1.5219280948873621,0
28,3,0,2,1,14,8,11,0.39285714285714285,0,0,2,3.56610893983748,0.2412459822201239,1.4056390622295665,1
42,3,0,1,0,24,7,0,0.0,0,0,1,4.320423374953669,0.13900824368362905,1.4488156357251847,1
31,2,0,1,0,23,6,0,0.0,0,0,1,4.042433003725894,0.20549450971769118,1.4591479170272446,1
100,2,5,1,0,25,14,10,0.1,1,0,4,4.684632787035349,0.31536721296465303,1.7273966735744795,0
76,2,2,1,0,14,13,8,0.10526315789473684,0,0,6,4.465244046925639,0.28964345523783097,1.5465935642949382,0
137,3,0,1,0,15,43,36,0.26277372262773724,1,0,2,3.922508200422574,1.1649546408277647,1.1069944266864002,0
65,3,1,0,0,15,13,1,0.015384615384615385,0,2,3,4.370305074793776,0.3301346433473169,2.4416298737872246,1
110,4,7,2,0,34,17,6,0.05454545454545454,1,0,3,4.3354173537269745,0.4719375683306296,1.7779849042597489,0
77,2,6,1,0,16,15,13,0.16883116883116883,1,0,4,4.6106431189718915,0.24733787615568092,1.70558726169826,0
65,2,0,1,0,16,13,0,0.0,1,0,2,4.503459259902292,0.30389566215531216,2.3158243335257076,0
24,1,1,0,0,15,6,0,0.0,1,0,1,4.136842188131012,0.11108532531257384,1.7924812503605778,1
34,2,0,1,0,26,6,0,0.0,0,0,1,3.8221819586428727,0.26528088260746696,1.4591479170272446,0
55,2,0,0,0,14,9,0,0.0,1,0,4,3.9514469332684015,0.21847806817391086,1.224394445405986,1
29,2,1,1,0,21,7,0,0.0,0,0,1,4.021268494903765,0.14865650653854748,1.8423709931771084,0
104,2,6,1,0,31,16,12,0.11538461538461539,1,0,5,4.55536345924388,0.3026175358836911,1.6774212838293645,0
29,2,1,1,0,21,7,0,0.0,0,0,1,4.090234012145144,0.15769350129844115,1.8423709931771084,0
73,3,1,1,0,24,15,0,0.0,1,0,3,4.334493183077752,0.3093630066969732,2.0419460322060456,0
36,2,0,1,0,16,7,0,0.0,0,0,1,4.2390979179887855,0.153219504789974,1.8423709931771084,0
66,2,3,1,0,18,10,0,0.0,0,0,2,4.322443505847173,0.2011184502098407,1.8464393446710154,0
24,2,0,1,0,15,6,0,0.0,1,0,1,3.7406015629507228,0.16628903265779593,1.4591479170272446,0
55,2,1,1,0,19,9,10,0.18181818181818182,0,0,2,4.474554204780527,0.2803332973829399,2.058813890331201,1
75,2,1,0,0,12,19,0,0.0,0,3,5,4.496639983852748,0.2582475183107206,2.523986065961297,1
167,2,1,1,0,12,8,24,0.1437125748502994,0,0,2,5.45883926910932,0.2690811854538793,1.75,1
32,2,0,1,0,23,6,0,0.0,1,0,1,4.155639062229566,0.16628903265779588,1.4591479170272446,0
58,5,0,3,0,40,10,2,0.034482758620689655,0,0,2,4.265213057065438,0.25834889899157515,1.360964047443681,1
58,3,0,1,0,24,8,0,0.0,0,0,1,4.090679383678988,0.23124871120837473,1.811278124459133,0
29,2,0,1,0,20,6,1,0.034482758620689655,1,0,1,4.1852301329094015,0.13669796197796028,1.4591479170272446,1
27,2,0,1,0,19,6,0,0.0,0,0,1,3.8100810205217313,0.18991897947826988,1.4591479170272446,0
65,2,0,1,0,16,12,0,0.0,1,0,2,4.322314067428179,0.2626484332929772,1.784159127851422,0
24,2,0,1,0,15,6,0,0.0,1,0,1,3.8239348962840563,0.17606510371594408,1.4591479170272446,0
51,2,1,0,0,14,9,0,0.0,0,0,3,4.145984725658471,0.313446892978827,1.6577427265048887,1
36,3,0,2,0,27,7,0,0.0,1,0,1,3.8956388075276664,0.2742861939146448,1.4488156357251847,0
27,1,0,0,0,8,6,3,0.1111111111111111,1,0,2,4.134336113194453,0.18759198169291114,1.2516291673878228,1
74,2,4,1,0,17,11,7,0.0945945945945946,0,0,2,4.355959912979334,0.28789627679538965,1.823067982273661,0
51,2,0,1,0,43,6,0,0.0,0,0,1,3.3449111379668364,0.8250138634754769,1.4591479170272446,1
19,1,0,0,0,10,5,0,0.0,1,0,1,3.5766176449086644,0.12382207323242579,1.3709505944546687,0
58,3,1,0,0,11,11,0,0.0,0,0,4,4.343352177335085,0.300504012439641,1.6171895725927152,1
113,5,1,1,0,21,19,0,0.0,0,2,7,4.5212838925165695,0.43291241787030793,2.1353503825268683,1
82,2,0,1,0,16,12,6,0.07317073170731707,1,2,4,5.0551863031611175,0.26674179172624474,2.125814583693911,1
38,2,0,1,0,26,7,0,0.0,0,0,2,4.135699552746469,0.1862285421408926,1.3787834934861753,1
109,2,7,1,0,11,17,4,0.03669724770642202,0,0,5,4.796003390542482,0.3332796264024853,1.6578764348499595,0
48,2,1,1,0,15,9,0,0.0,0,0,3,3.9205809296392657,0.32734658380431936,1.6577427265048887,0
48,2,0,1,0,16,9,0,0.0,1,0,2,4.488521032323435,0.21191868581765866,1.836591668108979,0
26,2,0,1,0,18,6,0,0.0,0,0,1,3.6423714487439023,0.16498347331370208,1.4591479170272446,0
29,2,0,1,0,20,6,0,0.0,1,0,1,3.8278326164749097,0.2596302247754299,1.4591479170272446,0
59,3,4,1,0,14,11,4,0.06779661016949153,0,0,1,4.295376261366171,0.16405535727112666,1.8676338909712122,0
71,1,4,0,0,20,11,0,0.0,0,0,3,4.646295452121525,0.3079008582653492,1.6767370300521327,0
57,3,2,1,0,20,10,0,0.0,0,0,2,4.137360138478878,0.2549572842998815,1.8464393446710154,1
35,2,0,1,0,15,6,4,0.11428571428571428,0,0,1,4.207435516759525,0.184881906019234,1.4591479170272446,1
38,2,0,1,0,17,8,0,0.0,0,0,3,3.7775511192086584,0.22244888079134126,1.2987949406953985,0
35,4,0,3,0,26,8,3,0.08571428571428572,1,0,1,3.7718608739641954,0.22813912603580325,1.4056390622295665,1
50,2,0,1,0,21,8,3,0.06,0,0,3,4.13998720177651,0.2523302210022503,1.2987949406953985,1
37,2,0,1,0,30,5,1,0.02702702702702703,0,0,0,4.1416216087552495,0.25069581402351165,1.5219280948873621,0
91,2,1,0,0,11,11,27,0.2967032967032967,0,1,4,4.79290329461286,0.25149082474559525,1.8676338909712125,1
58,2,5,1,0,50,11,0,0.0,0,0,1,4.310591237164564,0.14884038147273265,1.789929075309999,1
23,1,0,0,0,12,6,0,0.0,0,0,2,3.567040216926579,0.24031470513102593,1.2516291673878228,1
40,2,1,1,0,10,9,0,0.0,0,0,2,4.184183719779189,0.13774437510817344,2.058813890331201,1
56,3,2,1,0,21,9,0,0.0,1,0,1,4.29583344144878,0.28912905927237703,1.8910611120726528,0
37,2,0,1,0,14,7,6,0.16216216216216217,1,1,1,4.628108095241737,0.12677940692173323,1.8423709931771084,1
32,2,0,1,0,17,7,0,0.0,0,0,2,3.7889097655573916,0.21109023444260838,1.3787834934861753,0
128,2,4,0,0,14,12,57,0.4453125,0,0,3,4.754097293060825,0.2902968262976293,1.784159127851422,1
83,1,11,0,0,11,16,13,0.1566265060240964,0,0,1,4.605789608160401,0.3942103918395993,1.3244602933016414,0
110,3,1,1,0,12,19,5,0.045454545454545456,0,0,11,4.591476615572955,0.452917503785497,1.465790469338445,1
33,1,0,0,0,17,6,0,0.0,0,0,2,3.7000144837038995,0.29998551629610065,1.2516291673878228,1
30,2,0,1,0,17,7,0,0.0,0,0,2,3.6314018453921717,0.27548875021634694,1.3787834934861753,1
48,3,0,1,0,21,10,2,0.041666666666666664,0,2,2,4.5165414066556515,0.18389831148544178,2.0464393446710156,0
59,4,2,3,0,42,10,1,0.01694915254237288,0,0,1,4.219708575828709,0.23972304280858683,1.8464393446710154,1
29,2,0,1,0,22,5,2,0.06896551724137931,0,0,0,4.03039478823102,0.13953021321129197,1.5219280948873621,1
126,4,1,3,0,50,18,15,0.11904761904761904,0,4,2,4.60193458436298,0.35226172602389544,2.794653473544342,1
58,3,0,1,0,18,10,0,0.0,0,0,4,4.049466288410657,0.2724618064767055,1.295461844238322,1
46,1,0,0,0,11,8,2,0.043478260869565216,0,0,3,4.094244435147134,0.29807298763162626,1.5487949406953985,1
210,8,0,1,0,21,42,6,0.02857142857142857,1,3,5,4.8909420222253575,0.6009110741043141,2.6771007557000046,1
60,2,0,0,0,21,8,0,0.0,0,0,3,4.081891330835726,0.24003676405163593,1.2987949406953985,1
34,2,1,1,0,21,9,1,0.029411764705882353,1,2,1,4.314972767530033,0.14445885110726384,2.4193819456463714,1
27,2,0,1,0,18,6,0,0.0,1,0,1,3.708048150071232,0.19884244553728714,1.4591479170272446,0
36,4,0,3,0,28,8,9,0.25,0,0,1,4.0860486123130375,0.23587948257432423,1.4056390622295665,1
51,3,2,1,0,18,9,0,0.0,0,0,1,4.098294460844165,0.2236336340431986,1.8910611120726528,0
81,4,0,2,0,16,12,0,0.0,0,0,5,4.458126047021519,0.24231367111957258,1.280672129520887,0
60,3,1,1,0,33,10,6,0.1,0,0,3,4.363501280039722,0.22146122068143398,1.6854752972273344,0
39,2,0,1,0,17,8,0,0.0,0,0,2,4.111698692943855,0.21022940194350742,1.75,1
43,2,2,1,0,18,9,0,0.0,0,0,2,4.100228707989217,0.14769880545436845,1.836591668108979,0
28,2,0,1,0,21,5,0,0.0,0,0,0,3.869331261111519,0.13066873888848174,1.5219280948873621,0
18,2,0,1,0,9,6,0,0.0,1,0,1,3.419381945646371,0.16558055507478464,1.4591479170272446,0
49,2,3,1,0,36,11,1,0.02040816326530612,1,2,1,4.2948928142569,0.29006968646425607,2.413088436425758,1
148,2,18,0,0,31,26,16,0.10810810810810811,1,0,3,4.6761748616018295,0.493750139840484,1.2901208527411525,1
45,3,1,1,0,14,11,0,0.0,0,2,2,4.140875595896981,0.25144182688177935,2.2998963911678914,0
42,3,0,1,0,14,9,5,0.11904761904761904,0,0,3,4.3297176493718394,0.2552448513493171,1.3516441151533924,0
85,2,2,0,0,10,12,19,0.2235294117647059,0,0,5,4.769085971840989,0.2753081475174642,1.6140054628542202,1
56,2,5,1,0,16,11,6,0.10714285714285714,1,0,1,4.472907494321881,0.22753222381921206,1.789929075309999,0
55,2,0,1,0,26,8,0,0.0,0,0,2,4.187405224699082,0.33615673135793034,1.75,0
44,5,0,3,0,25,10,0,0.0,0,0,2,3.8459380172806847,0.2415248239696549,1.360964047443681,1
70,4,0,0,0,7,14,0,0.0,1,2,1,4.376878866939275,0.3235608512018172,1.9852281360342514,1
28,2,0,1,0,19,6,0,0.0,1,0,1,3.6550455468258045,0.15230937523180021,1.4591479170272446,0
19,2,0,1,0,12,5,0,0.0,0,0,0,3.6163485660751644,0.0840911520659275,1.5219280948873621,0
49,2,1,1,0,21,9,5,0.10204081632653061,0,0,3,4.204636702690701,0.25479491594659587,1.6577427265048887,0
35,2,0,1,0,28,5,0,0.0,0,0,0,3.760250246633719,0.23974975336628027,1.5219280948873621,0
50,2,0,0,0,32,6,0,0.0,1,0,1,4.09617463006964,0.1517528833739439,1.4591479170272446,1
123,2,9,1,0,39,19,8,0.06504065040650407,1,0,5,4.426510673364331,0.2739290447767609,1.6068322783181097,0
49,4,0,1,0,18,9,0,0.0,0,0,2,3.763096457315197,0.2369035426848033,1.3921472236645345,1
82,3,5,2,0,18,15,8,0.0975609756097561,0,0,4,4.49240498801119,0.2624825141522769,1.781937063546704,0
24,2,0,1,0,16,6,0,0.0,0,0,1,3.8239348962840563,0.17606510371594405,1.4591479170272446,0
27,2,0,1,0,18,6,0,0.0,1,0,1,3.754163427768881,0.15272716783963797,1.4591479170272446,0
57,2,0,1,0,16,9,0,0.0,1,0,2,4.2365089885561265,0.2870529675008845,1.836591668108979,0
46,2,0,1,0,25,8,0,0.0,0,0,3,3.7871640651672918,0.2128359348327092,1.2987949406953985,1
70,2,1,0,0,15,13,0,0.0,0,0,7,4.08489941125717,0.3745322073801262,1.352030101757953,1
67,4,0,1,0,17,14,3,0.04477611940298507,1,0,2,4.440183265539153,0.31470423662431524,2.128085278891394,0
55,3,0,1,0,16,9,0,0.0,0,0,3,4.160295795414268,0.16163229947309346,1.3516441151533924,0
47,2,1,1,0,18,8,0,0.0,0,0,2,4.086087787663725,0.23584030722363702,1.75,0
24,2,0,1,0,15,6,0,0.0,1,0,1,3.6572682296173893,0.15008669244021494,1.4591479170272446,0
40,2,0,1,0,16,6,0,0.0,1,0,1,4.3464393446710154,0.23852315605014096,1.4591479170272446,0
86,2,3,1,0,37,10,0,0.0,0,0,2,4.2624608324890945,0.2611011235679181,1.8464393446710154,0
36,2,0,1,0,13,7,0,0.0,0,0,2,3.9959065984842446,0.2520209149593401,1.3787834934861753,0
27,3,0,2,0,19,7,0,0.0,0,0,1,4.004344446367528,0.16558055507478459,1.4488156357251847,0
40,2,0,1,0,24,7,0,0.0,0,0,2,4.189822782008755,0.20249464077000492,1.3787834934861753,1
35,3,0,2,0,26,7,0,0.0,1,0,1,4.050013373778755,0.11991162766355579,1.4488156357251847,0
45,2,0,1,0,18,7,0,0.0,0,0,2,4.116868585642403,0.20505950924495908,1.3787834934861753,0
99,2,1,0,0,14,14,3,0.030303030303030304,1,0,8,4.129397149027767,0.4555653516933899,1.2916919971380596,1
125,4,1,3,0,50,18,17,0.136,1,4,2,4.603667230368214,0.3032233652403062,2.794653473544342,1
46,1,1,0,0,13,9,1,0.021739130434782608,1,0,4,4.127065630893371,0.33236598774392595,1.4466166676282082,0
67,2,0,1,0,21,9,0,0.0,0,0,2,4.126844184051228,0.3325874345860692,1.836591668108979,0
41,2,2,1,0,33,8,4,0.0975609756097561,0,0,1,4.442679443536939,0.20117674623778597,1.9056390622295665,1
201,3,0,1,0,18,16,92,0.4577114427860697,0,4,3,4.743426100064089,0.385856916880878,2.5550365325772657,1
68,6,0,2,0,18,15,0,0.0,0,2,3,4.402119327513167,0.24173686226155858,2.0989295636909353,1
91,2,1,1,0,22,11,13,0.14285714285714285,0,0,5,4.608323827776266,0.3458724826106096,1.4911148500551858,1
132,3,0,1,0,16,12,5,0.03787878787878788,1,2,2,5.390652123859676,0.33726833070352413,2.355388542207534,1
53,2,1,1,0,23,9,2,0.03773584905660377,1,0,2,4.348308841756335,0.2366536589648203,2.058813890331201,0
48,1,1,0,0,17,9,0,0.0,0,0,4,4.412782031835941,0.23107415793878522,1.4466166676282082,1
57,2,2,1,0,27,9,0,0.0,0,0,2,4.076519243314658,0.3157981794641012,1.836591668108979,0
22,2,0,1,0,13,6,0,0.0,1,0,1,3.5383105956150054,0.162129122526086,1.4591479170272446,0
56,2,0,1,0,16,7,0,0.0,1,0,2,4.1402433785524035,0.3191882400848939,1.3787834934861753,1
32,1,1,0,0,18,7,0,0.0,0,0,2,3.902518266288633,0.2674067351536795,1.6644977792004614,1
52,2,1,1,0,24,9,4,0.07692307692307693,0,0,3,4.340265565194928,0.2446969355262286,1.6577427265048887,1
47,2,0,1,0,25,6,0,0.0,0,0,1,4.248544639225422,0.21088697941187579,1.4591479170272446,0
62,2,0,1,0,19,7,19,0.3064516129032258,0,0,2,4.711945503795684,0.19494509181283481,1.3787834934861753,1
25,3,0,2,0,16,7,0,0.0,1,0,1,3.5288840705376354,0.278470851519968,1.4488156357251847,0
53,3,2,1,0,24,9,2,0.03773584905660377,0,0,1,4.31294463456903,0.2106173214879829,1.8910611120726528,0
29,2,1,1,0,20,7,0,0.0,1,0,1,3.857306856898129,0.14269314310187192,1.8423709931771084,0
23,1,0,0,0,15,5,0,0.0,0,0,1,3.903359238383518,0.18410360286682254,1.3709505944546687,0
36,2,0,1,0,25,6,0,0.0,0,0,1,3.9648117240741407,0.20511327736817087,1.4591479170272446,0
126,4,1,3,0,50,18,20,0.15873015873015872,0,4,2,4.689032973506047,0.31096702649395225,2.794653473544342,1
53,2,0,1,0,21,9,3,0.05660377358490566,0,0,4,4.284458313732673,0.2391036423243402,1.224394445405986,1
44,2,0,1,0,37,5,0,0.0,0,0,0,4.135821824148035,0.18610627073932617,1.5219280948873621,1
57,2,1,1,0,21,9,10,0.17543859649122806,0,0,2,4.510362330212912,0.24452517195055423,2.058813890331201,1
21,1,0,0,0,13,5,0,0.0,0,0,1,3.7849418274376423,0.12194876817087585,1.3709505944546687,1
43,3,0,1,0,14,9,6,0.13953488372093023,0,0,3,4.295353348118593,0.22820860793841918,1.3516441151533924,0
28,2,0,1,0,19,6,0,0.0,1,0,1,3.8962915290459272,0.19117131220441144,1.4591479170272446,0
102,1,1,0,0,15,12,21,0.20588235294117646,0,0,7,4.623153348621517,0.42124077073693805,1.207518749639422,1
43,2,0,1,0,15,8,2,0.046511627906976744,1,2,1,4.553944405764262,0.2009430963992066,2.1556390622295662,0
128,4,1,3,0,50,19,26,0.203125,1,4,3,4.803907541012862,0.3253754759321058,2.7550576199383077,1
50,3,0,2,0,24,7,3,0.06,0,0,1,4.3079764393853,0.3358797503894241,1.4488156357251847,1
128,4,1,3,0,50,19,24,0.1875,1,4,3,4.751408352803367,0.3360544884469738,2.7550576199383077,1
75,4,0,2,0,17,14,7,0.09333333333333334,0,0,7,4.439527731850716,0.41845326327685833,1.1981174211304033,0
42,2,0,1,0,18,7,0,0.0,0,0,2,4.079950387570099,0.24197770731726245,1.3787834934861753,0
30,2,0,1,0,23,5,0,0.0,0,0,0,3.8029100796497266,0.19708992035027306,1.5219280948873621,1
64,3,0,1,0,14,10,13,0.203125,1,2,2,4.802668898701708,0.197331101298292,2.0464393446710156,0
38,1,1,0,0,19,6,0,0.0,1,0,1,4.076103170996722,0.17182434244686343,1.7924812503605778,1
34,3,0,1,0,17,7,0,0.0,0,0,1,4.035273502696888,0.21265401074669732,1.4488156357251847,1
38,2,0,0,0,21,6,0,0.0,0,0,1,3.8033524347703977,0.10353816083811959,1.4591479170272446,1
130,2,1,1,0,29,18,3,0.023076923076923078,1,2,5,5.129711710487287,0.3938502455697268,2.4387439204017474,1
32,2,0,1,0,23,7,0,0.0,0,0,2,3.952819531114783,0.21710547032752903,1.3787834934861753,0
28,2,1,1,0,20,7,0,0.0,0,0,1,3.740415529881632,0.2595844701183679,1.8423709931771084,0
67,2,0,1,0,14,9,18,0.26865671641791045,0,0,4,4.524919325290886,0.2299681768725822,1.224394445405986,1
51,2,0,1,0,26,8,0,0.0,0,0,3,4.351168910888082,0.17239304516893217,1.2987949406953985,1
37,3,0,1,0,15,8,0,0.0,0,0,2,3.9288026092707296,0.2411223921715831,1.4056390622295665,0
38,2,0,1,0,17,8,0,0.0,0,0,1,4.083067973799101,0.16485953964448435,1.9056390622295665,0
113,2,1,1,0,15,14,10,0.08849557522123894,1,2,5,5.357802308891107,0.3701181456721001,2.260820318171659,1
27,1,0,0,0,19,5,0,0.0,0,0,1,4.032303242743954,0.13762175869836,1.3709505944546687,0
74,3,3,1,0,24,12,6,0.08108108108108109,1,0,3,4.341144671189342,0.3592950469517507,1.8250112108241772,0
59,2,1,0,0,21,11,0,0.0,0,0,5,4.325180076278269,0.25978242444288685,1.4911148500551858,1
28,2,0,1,0,19,6,0,0.0,1,0,1,3.8693312611115176,0.13066873888848177,1.4591479170272446,0
74,3,2,1,0,23,10,0,0.0,0,0,2,4.272179765138529,0.18725185349876985,1.8464393446710154,0
